31,1,379,263,485,350,1920,1080
31,2,231,237,357,308,1920,1080
46,1,375,263,482,351,1920,1080
46,2,228,238,363,315,1920,1080
61,1,374,263,481,351,1920,1080
61,2,224,239,361,318,1920,1080
76,1,378,263,484,351,1920,1080
76,2,225,239,359,317,1920,1080
91,1,383,263,489,351,1920,1080
91,2,232,239,358,314,1920,1080
106,1,380,263,485,351,1920,1080
106,2,234,239,356,313,1920,1080
121,1,385,263,489,351,1920,1080
121,2,238,239,355,311,1920,1080
136,1,388,262,491,351,1920,1080
136,2,238,238,354,311,1920,1080
151,1,386,262,487,351,1920,1080
151,2,236,236,359,314,1920,1080
166,1,386,262,487,351,1920,1080
166,2,250,237,362,311,1920,1080
181,1,389,261,489,351,1920,1080
181,2,236,236,356,318,1920,1080
196,1,388,261,488,351,1920,1080
196,2,217,238,358,337,1920,1080
211,1,390,262,486,352,1920,1080
211,2,229,238,352,324,1920,1080
226,1,389,262,484,352,1920,1080
226,2,221,236,332,314,1920,1080
241,1,389,262,483,352,1920,1080
241,2,209,232,328,321,1920,1080
256,1,390,262,482,351,1920,1080
256,2,206,233,318,320,1920,1080
271,1,390,263,480,351,1920,1080
271,2,201,231,320,327,1920,1080
286,1,390,263,479,351,1920,1080
286,2,202,230,320,329,1920,1080
301,1,390,262,479,350,1920,1080
301,2,207,231,317,325,1920,1080
316,1,391,262,479,351,1920,1080
316,2,209,231,316,326,1920,1080
331,1,390,262,478,351,1920,1080
331,2,211,232,312,325,1920,1080
346,1,390,262,477,351,1920,1080
346,2,208,231,312,330,1920,1080
361,1,389,262,476,352,1920,1080
361,2,205,232,315,342,1920,1080
376,1,390,261,475,352,1920,1080
376,2,202,231,313,347,1920,1080
391,1,389,261,472,351,1920,1080
391,2,203,231,304,339,1920,1080
406,1,390,261,471,351,1920,1080
406,2,203,229,301,339,1920,1080
421,1,390,265,467,350,1920,1080
421,2,206,230,297,335,1920,1080
436,1,388,266,465,350,1920,1080
436,2,208,230,296,334,1920,1080
451,1,388,266,464,349,1920,1080
451,2,206,229,295,335,1920,1080
481,6,152,220,292,452,1920,1080
481,7,650,289,719,403,1920,1080
481,8,378,548,662,980,1920,1080
481,9,1592,552,1906,1045,1920,1080
481,10,702,359,851,502,1920,1080
481,11,22,235,197,882,1920,1080
481,13,926,325,1029,456,1920,1080
481,14,206,367,336,577,1920,1080
481,15,584,640,976,1075,1920,1080
496,6,159,225,294,445,1920,1080
496,7,652,290,721,405,1920,1080
496,8,384,555,661,977,1920,1080
496,9,1593,555,1906,1049,1920,1080
496,10,701,364,849,505,1920,1080
496,11,23,246,200,897,1920,1080
496,13,925,324,1036,467,1920,1080
496,14,209,364,338,573,1920,1080
496,15,567,643,959,1076,1920,1080
511,6,162,228,290,435,1920,1080
511,7,652,290,721,405,1920,1080
511,8,389,547,672,979,1920,1080
511,9,1597,556,1906,1044,1920,1080
511,10,706,366,850,503,1920,1080
