31,1,376,264,482,351,1920,1080
31,2,231,239,354,308,1920,1080
46,1,374,263,481,350,1920,1080
46,2,230,239,355,309,1920,1080
61,1,374,263,481,351,1920,1080
61,2,231,239,356,310,1920,1080
76,1,373,263,480,351,1920,1080
76,2,231,239,354,309,1920,1080
91,1,373,263,481,351,1920,1080
91,2,231,239,355,310,1920,1080
106,1,374,263,482,350,1920,1080
106,2,231,238,354,309,1920,1080
121,1,373,263,481,350,1920,1080
121,2,232,238,352,307,1920,1080
136,1,372,263,481,351,1920,1080
136,2,230,237,352,307,1920,1080
151,1,373,263,481,351,1920,1080
151,2,230,237,355,310,1920,1080
166,1,373,263,482,351,1920,1080
166,2,230,237,356,311,1920,1080
181,1,376,264,483,350,1920,1080
181,2,230,236,356,312,1920,1080
196,1,375,264,482,350,1920,1080
196,2,230,236,355,312,1920,1080
211,1,374,264,482,350,1920,1080
211,2,231,236,353,311,1920,1080
226,1,374,264,482,350,1920,1080
226,2,232,237,353,312,1920,1080
241,1,374,263,481,350,1920,1080
241,2,233,237,353,311,1920,1080
256,1,374,264,481,350,1920,1080
256,2,233,236,352,311,1920,1080
271,1,374,264,482,350,1920,1080
271,2,234,236,351,311,1920,1080
286,1,376,264,483,350,1920,1080
286,2,233,236,351,312,1920,1080
301,1,377,264,485,350,1920,1080
301,2,232,236,352,312,1920,1080
316,1,381,263,487,350,1920,1080
316,2,232,236,352,313,1920,1080
331,1,385,263,490,350,1920,1080
331,2,234,237,350,312,1920,1080
346,1,385,263,488,350,1920,1080
346,2,234,237,350,312,1920,1080
361,1,388,263,490,350,1920,1080
361,2,235,237,349,311,1920,1080
376,1,389,263,489,350,1920,1080
376,2,237,237,348,310,1920,1080
391,1,388,263,488,350,1920,1080
391,2,237,237,347,310,1920,1080
406,1,388,263,487,350,1920,1080
406,2,237,237,347,310,1920,1080
421,1,388,263,487,350,1920,1080
421,2,238,237,347,310,1920,1080
436,1,387,263,486,350,1920,1080
436,2,242,237,346,307,1920,1080
451,1,385,263,484,350,1920,1080
451,2,243,237,346,307,1920,1080
466,1,385,263,483,351,1920,1080
466,2,245,238,345,306,1920,1080
481,1,383,263,482,351,1920,1080
481,2,244,238,346,308,1920,1080
496,1,382,263,481,351,1920,1080
496,2,246,239,346,308,1920,1080
511,1,382,263,482,351,1920,1080
511,2,248,239,346,307,1920,1080
526,1,382,263,482,351,1920,1080
526,2,247,240,346,309,1920,1080
541,1,383,263,483,351,1920,1080
541,2,248,240,348,310,1920,1080
556,1,379,263,480,351,1920,1080
556,2,248,240,347,311,1920,1080
571,1,380,263,482,351,1920,1080
571,2,246,240,348,313,1920,1080
586,1,378,263,481,351,1920,1080
586,2,243,239,348,316,1920,1080
601,1,376,263,480,351,1920,1080
601,2,243,239,347,317,1920,1080
616,1,375,263,480,351,1920,1080
616,2,242,239,346,317,1920,1080
631,1,373,263,479,351,1920,1080
631,2,243,239,345,316,1920,1080
646,1,373,263,479,352,1920,1080
646,2,243,239,346,318,1920,1080
661,1,373,263,479,351,1920,1080
661,2,242,239,345,319,1920,1080
676,1,373,263,480,351,1920,1080
676,2,245,239,346,317,1920,1080
691,1,373,264,480,351,1920,1080
691,2,246,239,345,317,1920,1080
706,1,372,264,480,352,1920,1080
706,2,244,239,344,317,1920,1080
721,1,375,264,482,351,1920,1080
721,2,244,239,343,318,1920,1080
736,1,375,264,482,351,1920,1080
736,2,245,240,342,318,1920,1080
751,1,376,264,483,351,1920,1080
751,2,245,239,342,318,1920,1080
766,1,376,264,483,351,1920,1080
766,2,245,239,341,317,1920,1080
781,1,376,264,483,351,1920,1080
781,2,246,240,341,317,1920,1080
796,1,377,264,484,350,1920,1080
796,2,246,240,340,317,1920,1080
811,1,377,264,484,350,1920,1080
811,2,246,241,340,317,1920,1080
826,1,376,264,483,350,1920,1080
826,2,245,241,339,317,1920,1080
841,1,375,263,482,350,1920,1080
841,2,243,241,339,319,1920,1080
856,1,375,263,482,350,1920,1080
856,2,240,240,340,320,1920,1080
871,1,375,263,482,350,1920,1080
871,2,241,240,340,319,1920,1080
886,1,374,263,482,350,1920,1080
886,2,241,240,341,319,1920,1080
901,1,374,263,482,351,1920,1080
901,2,242,240,340,319,1920,1080
916,1,373,263,482,351,1920,1080
916,2,242,240,340,319,1920,1080
931,1,372,263,481,351,1920,1080
931,2,243,239,340,317,1920,1080
946,1,372,263,481,352,1920,1080
946,2,243,240,339,317,1920,1080
961,1,374,263,482,351,1920,1080
961,2,243,240,340,317,1920,1080
976,1,375,264,483,351,1920,1080
976,2,243,240,339,317,1920,1080
