3,1,376,264,482,351,1920,1080
3,2,231,239,354,308,1920,1080
4,1,374,263,481,350,1920,1080
4,2,230,239,355,309,1920,1080
5,1,374,263,481,351,1920,1080
5,2,231,239,356,310,1920,1080
6,1,373,263,480,351,1920,1080
6,2,231,239,354,309,1920,1080
7,1,373,263,481,351,1920,1080
7,2,231,239,355,310,1920,1080
8,1,374,263,482,350,1920,1080
8,2,231,238,354,309,1920,1080
9,1,373,263,481,350,1920,1080
9,2,232,238,352,307,1920,1080
10,1,372,263,481,351,1920,1080
10,2,230,237,352,307,1920,1080
11,1,373,263,481,351,1920,1080
11,2,230,237,355,310,1920,1080
12,1,373,263,482,351,1920,1080
12,2,230,237,356,311,1920,1080
13,1,376,264,483,350,1920,1080
13,2,230,236,356,312,1920,1080
14,1,375,264,482,350,1920,1080
14,2,230,236,355,312,1920,1080
15,1,374,264,482,350,1920,1080
15,2,231,236,353,311,1920,1080
16,1,374,264,482,350,1920,1080
16,2,232,237,353,312,1920,1080
17,1,374,263,481,350,1920,1080
17,2,233,237,353,311,1920,1080
18,1,374,264,481,350,1920,1080
18,2,233,236,352,311,1920,1080
19,1,374,264,482,350,1920,1080
19,2,234,236,351,311,1920,1080
20,1,376,264,483,350,1920,1080
20,2,233,236,351,312,1920,1080
21,1,377,264,485,350,1920,1080
21,2,232,236,352,312,1920,1080
22,1,381,263,487,350,1920,1080
22,2,232,236,352,313,1920,1080
23,1,385,263,490,350,1920,1080
23,2,234,237,350,312,1920,1080
24,1,385,263,488,350,1920,1080
24,2,234,237,350,312,1920,1080
25,1,388,263,490,350,1920,1080
25,2,235,237,349,311,1920,1080
26,1,389,263,489,350,1920,1080
26,2,237,237,348,310,1920,1080
27,1,388,263,488,350,1920,1080
27,2,237,237,347,310,1920,1080
28,1,388,263,487,350,1920,1080
28,2,237,237,347,310,1920,1080
29,1,388,263,487,350,1920,1080
29,2,238,237,347,310,1920,1080
30,1,387,263,486,350,1920,1080
30,2,242,237,346,307,1920,1080
31,1,385,263,484,350,1920,1080
31,2,243,237,346,307,1920,1080
32,1,385,263,483,351,1920,1080
32,2,245,238,345,306,1920,1080
33,1,383,263,482,351,1920,1080
33,2,244,238,346,308,1920,1080
34,1,382,263,481,351,1920,1080
34,2,246,239,346,308,1920,1080
35,1,382,263,482,351,1920,1080
35,2,248,239,346,307,1920,1080
36,1,382,263,482,351,1920,1080
36,2,247,240,346,309,1920,1080
37,1,383,263,483,351,1920,1080
37,2,248,240,348,310,1920,1080
38,1,379,263,480,351,1920,1080
38,2,248,240,347,311,1920,1080
39,1,380,263,482,351,1920,1080
39,2,246,240,348,313,1920,1080
40,1,378,263,481,351,1920,1080
40,2,243,239,348,316,1920,1080
41,1,376,263,480,351,1920,1080
41,2,243,239,347,317,1920,1080
42,1,375,263,480,351,1920,1080
42,2,242,239,346,317,1920,1080
43,1,373,263,479,351,1920,1080
43,2,243,239,345,316,1920,1080
44,1,373,263,479,352,1920,1080
44,2,243,239,346,318,1920,1080
45,1,373,263,479,351,1920,1080
45,2,242,239,345,319,1920,1080
46,1,373,263,480,351,1920,1080
46,2,245,239,346,317,1920,1080
47,1,373,264,480,351,1920,1080
47,2,246,239,345,317,1920,1080
48,1,372,264,480,352,1920,1080
48,2,244,239,344,317,1920,1080
49,1,375,264,482,351,1920,1080
49,2,244,239,343,318,1920,1080
