406,10,407,539,705,995,1920,1080
406,11,1640,567,1898,981,1920,1080
406,15,258,387,408,574,1920,1080
406,20,1295,383,1494,756,1920,1080
421,2,692,299,758,403,1920,1080
421,3,742,372,886,509,1920,1080
421,4,214,233,357,494,1920,1080
421,8,968,330,1065,477,1920,1080
421,9,610,646,1009,1076,1920,1080
421,10,418,550,702,980,1920,1080
421,11,1645,566,1900,977,1920,1080
421,15,265,384,414,566,1920,1080
421,20,1299,385,1496,757,1920,1080
436,2,696,297,762,402,1920,1080
436,3,742,368,890,509,1920,1080
436,4,223,232,359,485,1920,1080
436,8,969,327,1067,476,1920,1080
436,9,614,643,1014,1076,1920,1080
436,10,417,544,710,985,1920,1080
436,11,1645,561,1901,975,1920,1080
436,15,265,378,422,569,1920,1080
436,20,1313,384,1507,755,1920,1080
